game_date_est,game_status_text,pts_home,pts_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2005-12-02,Final,91.0,69.0,1,Memphis,Grizzlies,Orlando,Magic
2005-10-24,Final,65.0,67.0,0,Memphis,Grizzlies,Orlando,Magic
2005-01-25,Final,95.0,83.0,1,Memphis,Grizzlies,Orlando,Magic
2004-01-03,Final,112.0,103.0,1,Memphis,Grizzlies,Orlando,Magic
2003-10-17,Final,,,0,Memphis,Grizzlies,Orlando,Magic
2019-03-10,Final,105.0,97.0,1,Memphis,Grizzlies,Orlando,Magic
2017-11-01,Final,99.0,101.0,0,Memphis,Grizzlies,Orlando,Magic
2017-10-02,Final,92.0,84.0,1,Memphis,Grizzlies,Orlando,Magic
2016-12-01,Final,95.0,94.0,1,Memphis,Grizzlies,Orlando,Magic
2016-10-03,Final,102.0,97.0,1,Memphis,Grizzlies,Orlando,Magic
2016-01-25,Final,108.0,102.0,1,Memphis,Grizzlies,Orlando,Magic
2015-01-26,Final,103.0,94.0,1,Memphis,Grizzlies,Orlando,Magic
2022-03-30,Final,127.0,110.0,1,Washington,Wizards,Orlando,Magic
2022-01-12,Final,112.0,106.0,1,Washington,Wizards,Orlando,Magic
2020-12-27,Final,113.0,120.0,0,Washington,Wizards,Orlando,Magic
2020-12-26,Final,120.0,130.0,0,Washington,Wizards,Orlando,Magic
2020-01-01,Final,101.0,122.0,0,Washington,Wizards,Orlando,Magic
2019-12-03,Final,120.0,127.0,0,Washington,Wizards,Orlando,Magic
2014-02-25,Final,115.0,106.0,1,Washington,Wizards,Orlando,Magic
2013-12-02,Final,98.0,80.0,1,Washington,Wizards,Orlando,Magic
2013-01-14,Final,120.0,91.0,1,Washington,Wizards,Orlando,Magic
2012-12-28,Final,105.0,97.0,1,Washington,Wizards,Orlando,Magic
2012-04-10,Final,93.0,85.0,1,Washington,Wizards,Orlando,Magic
2012-02-29,Final,95.0,102.0,0,Washington,Wizards,Orlando,Magic
2011-02-04,Final,92.0,110.0,0,Washington,Wizards,Orlando,Magic
2010-11-27,Final,99.0,100.0,0,Washington,Wizards,Orlando,Magic
2010-03-13,Final,95.0,109.0,0,Washington,Wizards,Orlando,Magic
2010-01-08,Final,104.0,97.0,1,Washington,Wizards,Orlando,Magic
2009-03-13,Final,103.0,112.0,0,Washington,Wizards,Orlando,Magic
2008-11-27,Final,90.0,105.0,0,Washington,Wizards,Orlando,Magic
2008-03-05,Final,92.0,122.0,0,Washington,Wizards,Orlando,Magic
2007-11-03,Final,82.0,94.0,0,Washington,Wizards,Orlando,Magic
2007-04-17,Final,89.0,95.0,0,Washington,Wizards,Orlando,Magic
2006-12-29,Final,112.0,111.0,1,Washington,Wizards,Orlando,Magic
2006-02-06,Final,94.0,82.0,1,Washington,Wizards,Orlando,Magic
2005-11-05,Final,87.0,79.0,1,Washington,Wizards,Orlando,Magic
2005-01-29,Final,97.0,103.0,0,Washington,Wizards,Orlando,Magic
2004-11-10,Final,106.0,96.0,1,Washington,Wizards,Orlando,Magic
2004-01-28,Final,100.0,104.0,0,Washington,Wizards,Orlando,Magic
2003-12-10,Final,91.0,95.0,0,Washington,Wizards,Orlando,Magic
2019-03-13,Final,100.0,90.0,1,Washington,Wizards,Orlando,Magic
2018-11-12,Final,117.0,109.0,1,Washington,Wizards,Orlando,Magic
2018-01-12,Final,125.0,119.0,1,Washington,Wizards,Orlando,Magic
2017-12-23,Final,130.0,103.0,1,Washington,Wizards,Orlando,Magic
2017-03-05,Final,115.0,114.0,1,Washington,Wizards,Orlando,Magic
2016-12-06,Final,116.0,124.0,0,Washington,Wizards,Orlando,Magic
2016-01-01,Final,103.0,91.0,1,Washington,Wizards,Orlando,Magic
2015-11-14,Final,108.0,99.0,1,Washington,Wizards,Orlando,Magic
2015-02-09,Final,96.0,80.0,1,Washington,Wizards,Orlando,Magic
2014-11-15,Final,98.0,93.0,1,Washington,Wizards,Orlando,Magic
2022-02-08,Final,95.0,113.0,0,Portland,Trail Blazers,Orlando,Magic
2021-02-09,Final,106.0,97.0,1,Portland,Trail Blazers,Orlando,Magic
2019-12-20,Final,118.0,103.0,1,Portland,Trail Blazers,Orlando,Magic
2014-01-08,Final,110.0,94.0,1,Portland,Trail Blazers,Orlando,Magic
2013-01-07,Final,125.0,119.0,1,Portland,Trail Blazers,Orlando,Magic
2012-01-11,Final,104.0,107.0,0,Portland,Trail Blazers,Orlando,Magic
2010-12-09,Final,97.0,83.0,1,Portland,Trail Blazers,Orlando,Magic
2010-01-15,Final,102.0,87.0,1,Portland,Trail Blazers,Orlando,Magic
2008-12-09,Final,108.0,109.0,0,Portland,Trail Blazers,Orlando,Magic
2007-11-26,Final,74.0,85.0,0,Portland,Trail Blazers,Orlando,Magic
2006-12-01,Final,89.0,91.0,0,Portland,Trail Blazers,Orlando,Magic
2006-01-13,Final,113.0,108.0,1,Portland,Trail Blazers,Orlando,Magic
2005-03-19,Final,92.0,97.0,0,Portland,Trail Blazers,Orlando,Magic
2004-03-20,Final,92.0,73.0,1,Portland,Trail Blazers,Orlando,Magic
2018-11-28,Final,115.0,112.0,1,Portland,Trail Blazers,Orlando,Magic
2017-11-15,Final,99.0,94.0,1,Portland,Trail Blazers,Orlando,Magic
2017-01-13,Final,109.0,115.0,0,Portland,Trail Blazers,Orlando,Magic
2016-03-12,Final,121.0,84.0,1,Portland,Trail Blazers,Orlando,Magic
2015-01-10,Final,103.0,92.0,1,Portland,Trail Blazers,Orlando,Magic
2021-12-06,Final,126.0,95.0,1,Golden State,Warriors,Orlando,Magic
2021-02-11,Final,111.0,105.0,1,Golden State,Warriors,Orlando,Magic
2020-01-18,Final,109.0,95.0,1,Golden State,Warriors,Orlando,Magic
2014-03-18,Final,103.0,89.0,1,Golden State,Warriors,Orlando,Magic
2012-12-03,Final,94.0,102.0,0,Golden State,Warriors,Orlando,Magic
2012-01-12,Final,109.0,117.0,0,Golden State,Warriors,Orlando,Magic
2011-03-11,Final,123.0,120.0,1,Golden State,Warriors,Orlando,Magic
2009-12-05,Final,118.0,126.0,0,Golden State,Warriors,Orlando,Magic
2008-12-15,Final,98.0,109.0,0,Golden State,Warriors,Orlando,Magic
2007-12-03,Final,117.0,123.0,0,Golden State,Warriors,Orlando,Magic
2007-01-10,Final,76.0,91.0,0,Golden State,Warriors,Orlando,Magic
2006-03-01,Final,98.0,94.0,1,Golden State,Warriors,Orlando,Magic
2004-12-10,Final,109.0,113.0,0,Golden State,Warriors,Orlando,Magic
2004-03-17,Final,110.0,85.0,1,Golden State,Warriors,Orlando,Magic
2018-11-26,Final,116.0,110.0,1,Golden State,Warriors,Orlando,Magic
2017-11-13,Final,110.0,100.0,1,Golden State,Warriors,Orlando,Magic
2017-03-16,Final,122.0,92.0,1,Golden State,Warriors,Orlando,Magic
2016-03-07,Final,119.0,113.0,1,Golden State,Warriors,Orlando,Magic
2014-12-02,Final,98.0,97.0,1,Golden State,Warriors,Orlando,Magic
2022-03-02,Final,125.0,95.0,1,New Orleans,Pelicans,Sacramento,Kings
2021-10-29,Final,109.0,113.0,0,New Orleans,Pelicans,Sacramento,Kings
2021-04-12,Final,117.0,110.0,1,New Orleans,Pelicans,Sacramento,Kings
2021-02-01,Final,109.0,118.0,0,New Orleans,Pelicans,Sacramento,Kings
2014-03-31,Final,97.0,102.0,0,New Orleans,Pelicans,Sacramento,Kings
2014-01-21,Final,97.0,114.0,0,New Orleans,Pelicans,Sacramento,Kings
2013-02-24,Final,110.0,95.0,1,New Orleans,Pelicans,Sacramento,Kings
2013-01-21,Final,114.0,105.0,1,New Orleans,Pelicans,Sacramento,Kings
2012-04-11,Final,105.0,96.0,1,New Orleans,Pelicans,Sacramento,Kings
2012-02-06,Final,92.0,100.0,0,New Orleans,Pelicans,Sacramento,Kings
2011-03-12,Final,115.0,103.0,1,New Orleans,Pelicans,Sacramento,Kings
2010-12-15,Final,94.0,91.0,1,New Orleans,Pelicans,Sacramento,Kings
2009-12-08,Final,96.0,94.0,1,New Orleans,Pelicans,Sacramento,Kings
2009-10-30,Final,97.0,92.0,1,New Orleans,Pelicans,Sacramento,Kings
2008-12-20,Final,99.0,90.0,1,New Orleans,Pelicans,Sacramento,Kings
2008-11-19,Final,96.0,105.0,0,New Orleans,Pelicans,Sacramento,Kings
2007-10-31,Final,104.0,90.0,1,New Orleans,Pelicans,Sacramento,Kings
2007-02-14,Final,110.0,93.0,1,New Orleans,Pelicans,Sacramento,Kings
2007-01-26,Final,88.0,84.0,1,New Orleans,Pelicans,Sacramento,Kings
2006-01-13,Final,90.0,76.0,1,New Orleans,Pelicans,Sacramento,Kings
2005-11-01,Final,93.0,67.0,1,New Orleans,Pelicans,Sacramento,Kings
2005-01-08,Final,121.0,117.0,1,New Orleans,Pelicans,Sacramento,Kings
2004-12-01,Final,81.0,94.0,0,New Orleans,Pelicans,Sacramento,Kings
2003-12-18,Final,90.0,101.0,0,New Orleans,Pelicans,Sacramento,Kings
2019-03-28,Final,121.0,118.0,1,New Orleans,Pelicans,Sacramento,Kings
2018-10-19,Final,149.0,129.0,1,New Orleans,Pelicans,Sacramento,Kings
2018-01-30,Final,103.0,114.0,0,New Orleans,Pelicans,Sacramento,Kings
2017-12-08,Final,109.0,116.0,0,New Orleans,Pelicans,Sacramento,Kings
2017-03-31,Final,117.0,89.0,1,New Orleans,Pelicans,Sacramento,Kings
2016-03-07,Final,115.0,112.0,1,New Orleans,Pelicans,Sacramento,Kings
2016-01-28,Final,114.0,105.0,1,New Orleans,Pelicans,Sacramento,Kings
2015-10-17,Final,98.0,107.0,0,New Orleans,Pelicans,Sacramento,Kings
2015-03-27,Final,102.0,88.0,1,New Orleans,Pelicans,Sacramento,Kings
2014-11-25,Final,89.0,99.0,0,New Orleans,Pelicans,Sacramento,Kings
2022-03-12,Final,134.0,125.0,1,Utah,Jazz,Sacramento,Kings
2021-11-02,Final,119.0,113.0,1,Utah,Jazz,Sacramento,Kings
2021-04-10,Final,128.0,112.0,1,Utah,Jazz,Sacramento,Kings
2020-01-18,Final,123.0,101.0,1,Utah,Jazz,Sacramento,Kings
2014-01-27,Final,106.0,99.0,1,Utah,Jazz,Sacramento,Kings
2013-12-07,Final,102.0,112.0,0,Utah,Jazz,Sacramento,Kings
2013-02-04,Final,98.0,91.0,1,Utah,Jazz,Sacramento,Kings
2012-11-23,Final,104.0,102.0,1,Utah,Jazz,Sacramento,Kings
2012-03-30,Final,103.0,104.0,0,Utah,Jazz,Sacramento,Kings
2012-01-28,Final,96.0,93.0,1,Utah,Jazz,Sacramento,Kings
2011-03-05,Final,109.0,102.0,1,Utah,Jazz,Sacramento,Kings
2010-11-22,Final,94.0,83.0,1,Utah,Jazz,Sacramento,Kings
2010-10-22,Final,82.0,71.0,1,Utah,Jazz,Sacramento,Kings
2010-01-29,Final,101.0,94.0,1,Utah,Jazz,Sacramento,Kings
2009-11-07,Final,99.0,104.0,0,Utah,Jazz,Sacramento,Kings
2009-02-28,Final,102.0,89.0,1,Utah,Jazz,Sacramento,Kings
2008-11-28,Final,120.0,94.0,1,Utah,Jazz,Sacramento,Kings
2008-01-25,Final,127.0,113.0,1,Utah,Jazz,Sacramento,Kings
2007-11-12,Final,117.0,93.0,1,Utah,Jazz,Sacramento,Kings
2007-10-18,Final,91.0,105.0,0,Utah,Jazz,Sacramento,Kings
2006-12-15,Final,97.0,98.0,0,Utah,Jazz,Sacramento,Kings
2006-03-25,Final,89.0,91.0,0,Utah,Jazz,Sacramento,Kings
2006-02-03,Final,89.0,79.0,1,Utah,Jazz,Sacramento,Kings
2005-04-18,Final,92.0,82.0,1,Utah,Jazz,Sacramento,Kings
2004-12-31,Final,102.0,109.0,0,Utah,Jazz,Sacramento,Kings
2004-10-22,Final,103.0,88.0,1,Utah,Jazz,Sacramento,Kings
2003-12-12,Final,93.0,100.0,0,Utah,Jazz,Sacramento,Kings
2003-11-19,Final,110.0,118.0,0,Utah,Jazz,Sacramento,Kings
2019-10-26,Final,113.0,81.0,1,Utah,Jazz,Sacramento,Kings
2019-10-14,Final,115.0,128.0,0,Utah,Jazz,Sacramento,Kings
2019-04-05,Final,119.0,98.0,1,Utah,Jazz,Sacramento,Kings
2018-11-21,Final,110.0,119.0,0,Utah,Jazz,Sacramento,Kings
2018-03-17,Final,103.0,97.0,1,Utah,Jazz,Sacramento,Kings
2016-12-21,Final,93.0,94.0,0,Utah,Jazz,Sacramento,Kings
2016-12-10,Final,104.0,84.0,1,Utah,Jazz,Sacramento,Kings
2016-01-14,Final,101.0,103.0,0,Utah,Jazz,Sacramento,Kings
2015-04-08,Final,103.0,91.0,1,Utah,Jazz,Sacramento,Kings
2015-02-07,Final,102.0,90.0,1,Utah,Jazz,Sacramento,Kings
2022-12-09,Final,95.0,106.0,0,Cleveland,Cavaliers,Sacramento,Kings
2021-12-11,Final,117.0,103.0,1,Cleveland,Cavaliers,Sacramento,Kings
2021-03-22,Final,105.0,119.0,0,Cleveland,Cavaliers,Sacramento,Kings
2014-02-11,Final,109.0,99.0,1,Cleveland,Cavaliers,Sacramento,Kings
2013-01-02,Final,94.0,97.0,0,Cleveland,Cavaliers,Sacramento,Kings
2012-02-19,Final,93.0,92.0,1,Cleveland,Cavaliers,Sacramento,Kings
2010-10-30,Final,104.0,107.0,0,Cleveland,Cavaliers,Sacramento,Kings
2010-03-28,Final,97.0,90.0,1,Cleveland,Cavaliers,Sacramento,Kings
2009-01-27,Final,117.0,110.0,1,Cleveland,Cavaliers,Sacramento,Kings
2008-01-04,Final,97.0,93.0,1,Cleveland,Cavaliers,Sacramento,Kings
2007-03-13,Final,124.0,100.0,1,Cleveland,Cavaliers,Sacramento,Kings
2006-03-01,Final,90.0,97.0,0,Cleveland,Cavaliers,Sacramento,Kings
2005-04-01,Final,109.0,128.0,0,Cleveland,Cavaliers,Sacramento,Kings
2004-01-22,Final,89.0,95.0,0,Cleveland,Cavaliers,Sacramento,Kings
2018-12-07,Final,110.0,129.0,0,Cleveland,Cavaliers,Sacramento,Kings
2017-12-06,Final,101.0,95.0,1,Cleveland,Cavaliers,Sacramento,Kings
2017-01-25,Final,112.0,116.0,0,Cleveland,Cavaliers,Sacramento,Kings
2016-02-08,Final,120.0,100.0,1,Cleveland,Cavaliers,Sacramento,Kings
2015-01-30,Final,101.0,90.0,1,Cleveland,Cavaliers,Sacramento,Kings
2022-12-13,Final,123.0,103.0,1,Philadelphia,76ers,Sacramento,Kings
2022-01-29,Final,103.0,101.0,1,Philadelphia,76ers,Sacramento,Kings
2021-03-20,Final,129.0,105.0,1,Philadelphia,76ers,Sacramento,Kings
2014-03-12,Final,98.0,115.0,0,Philadelphia,76ers,Sacramento,Kings
2013-02-01,Final,89.0,80.0,1,Philadelphia,76ers,Sacramento,Kings
2012-01-10,Final,112.0,85.0,1,Philadelphia,76ers,Sacramento,Kings
2011-03-27,Final,111.0,114.0,0,Philadelphia,76ers,Sacramento,Kings
2010-01-15,Final,98.0,86.0,1,Philadelphia,76ers,Sacramento,Kings
2008-11-03,Final,125.0,91.0,1,Philadelphia,76ers,Sacramento,Kings
2007-12-14,Final,99.0,109.0,0,Philadelphia,76ers,Sacramento,Kings
2007-02-26,Final,89.0,82.0,1,Philadelphia,76ers,Sacramento,Kings
2006-01-24,Final,109.0,103.0,1,Philadelphia,76ers,Sacramento,Kings
2005-02-26,Final,99.0,101.0,0,Philadelphia,76ers,Sacramento,Kings
2004-03-04,Final,105.0,114.0,0,Philadelphia,76ers,Sacramento,Kings
2019-11-27,Final,97.0,91.0,1,Philadelphia,76ers,Sacramento,Kings
2019-03-15,Final,123.0,114.0,1,Philadelphia,76ers,Sacramento,Kings
2017-12-19,Final,95.0,101.0,0,Philadelphia,76ers,Sacramento,Kings
2017-01-30,Final,122.0,119.0,1,Philadelphia,76ers,Sacramento,Kings
2016-02-10,Final,110.0,114.0,0,Philadelphia,76ers,Sacramento,Kings
2015-03-13,Final,114.0,107.0,1,Philadelphia,76ers,Sacramento,Kings
2022-11-23,Final,115.0,106.0,1,Atlanta,Hawks,Sacramento,Kings
2022-01-26,Final,121.0,104.0,1,Atlanta,Hawks,Sacramento,Kings
2021-03-13,Final,121.0,106.0,1,Atlanta,Hawks,Sacramento,Kings
2013-12-18,Final,124.0,107.0,1,Atlanta,Hawks,Sacramento,Kings
2013-02-22,Final,122.0,108.0,1,Atlanta,Hawks,Sacramento,Kings
2011-01-17,Final,100.0,98.0,1,Atlanta,Hawks,Sacramento,Kings
2010-01-20,Final,108.0,97.0,1,Atlanta,Hawks,Sacramento,Kings
2009-03-17,Final,119.0,97.0,1,Atlanta,Hawks,Sacramento,Kings
2008-02-27,Final,123.0,117.0,1,Atlanta,Hawks,Sacramento,Kings
2007-03-19,Final,99.0,76.0,1,Atlanta,Hawks,Sacramento,Kings
2006-03-03,Final,93.0,102.0,0,Atlanta,Hawks,Sacramento,Kings
2005-01-07,Final,97.0,100.0,0,Atlanta,Hawks,Sacramento,Kings
2003-12-19,Final,86.0,98.0,0,Atlanta,Hawks,Sacramento,Kings
2019-11-08,Final,109.0,121.0,0,Atlanta,Hawks,Sacramento,Kings
2018-11-01,Final,115.0,146.0,0,Atlanta,Hawks,Sacramento,Kings
2017-11-15,Final,126.0,80.0,1,Atlanta,Hawks,Sacramento,Kings
2016-10-31,Final,106.0,95.0,1,Atlanta,Hawks,Sacramento,Kings
2015-11-18,Final,103.0,97.0,1,Atlanta,Hawks,Sacramento,Kings
2015-03-09,Final,130.0,105.0,1,Atlanta,Hawks,Sacramento,Kings
2022-11-25,Final,122.0,104.0,1,Boston,Celtics,Sacramento,Kings
2022-01-25,Final,128.0,75.0,1,Boston,Celtics,Sacramento,Kings
2021-03-19,Final,96.0,107.0,0,Boston,Celtics,Sacramento,Kings
2014-02-07,Final,99.0,89.0,1,Boston,Celtics,Sacramento,Kings
2013-01-30,Final,99.0,81.0,1,Boston,Celtics,Sacramento,Kings
2011-01-12,Final,119.0,95.0,1,Boston,Celtics,Sacramento,Kings
2010-03-26,Final,94.0,86.0,1,Boston,Celtics,Sacramento,Kings
2009-01-28,Final,119.0,100.0,1,Boston,Celtics,Sacramento,Kings
2007-12-12,Final,90.0,78.0,1,Boston,Celtics,Sacramento,Kings
2007-01-19,Final,91.0,96.0,0,Boston,Celtics,Sacramento,Kings
2006-01-27,Final,84.0,74.0,1,Boston,Celtics,Sacramento,Kings
2005-02-13,Final,100.0,104.0,0,Boston,Celtics,Sacramento,Kings
2003-11-09,Final,91.0,82.0,1,Boston,Celtics,Sacramento,Kings
2019-11-25,Final,103.0,102.0,1,Boston,Celtics,Sacramento,Kings
2019-03-14,Final,126.0,120.0,1,Boston,Celtics,Sacramento,Kings
2017-11-01,Final,113.0,86.0,1,Boston,Celtics,Sacramento,Kings
2016-12-02,Final,97.0,92.0,1,Boston,Celtics,Sacramento,Kings
2016-02-07,Final,128.0,119.0,1,Boston,Celtics,Sacramento,Kings
2014-12-31,Final,106.0,84.0,1,Boston,Celtics,Sacramento,Kings
2022-02-14,Final,109.0,85.0,1,Brooklyn,Nets,Sacramento,Kings
2021-02-23,Final,127.0,118.0,1,Brooklyn,Nets,Sacramento,Kings
2020-08-07,Final,119.0,106.0,1,Brooklyn,Nets,Sacramento,Kings
2014-03-09,Final,104.0,89.0,1,Brooklyn,Nets,Sacramento,Kings
2013-01-05,Final,113.0,93.0,1,Brooklyn,Nets,Sacramento,Kings
2010-10-29,Final,106.0,100.0,1,Brooklyn,Nets,Sacramento,Kings
2010-03-24,Final,93.0,79.0,1,Brooklyn,Nets,Sacramento,Kings
2009-01-05,Final,98.0,90.0,1,Brooklyn,Nets,Sacramento,Kings
2007-12-18,Final,101.0,106.0,0,Brooklyn,Nets,Sacramento,Kings
2007-02-23,Final,109.0,96.0,1,Brooklyn,Nets,Sacramento,Kings
2006-03-06,Final,84.0,109.0,0,Brooklyn,Nets,Sacramento,Kings
2005-02-16,Final,96.0,85.0,1,Brooklyn,Nets,Sacramento,Kings
2004-03-16,Final,94.0,77.0,1,Brooklyn,Nets,Sacramento,Kings
2019-11-22,Final,116.0,97.0,1,Brooklyn,Nets,Sacramento,Kings
2019-01-21,Final,123.0,94.0,1,Brooklyn,Nets,Sacramento,Kings
2017-12-20,Final,99.0,104.0,0,Brooklyn,Nets,Sacramento,Kings
2016-11-27,Final,105.0,122.0,0,Brooklyn,Nets,Sacramento,Kings
2016-02-05,Final,128.0,119.0,1,Brooklyn,Nets,Sacramento,Kings
2014-12-29,Final,107.0,99.0,1,Brooklyn,Nets,Sacramento,Kings
2014-10-15,Final,129.0,117.0,1,Brooklyn,Nets,Sacramento,Kings
2022-12-11,Final,112.0,99.0,1,New York,Knicks,Sacramento,Kings
2022-01-31,Final,116.0,96.0,1,New York,Knicks,Sacramento,Kings
2021-02-25,Final,140.0,121.0,1,New York,Knicks,Sacramento,Kings
2014-02-12,Final,101.0,106.0,0,New York,Knicks,Sacramento,Kings
2013-02-02,Final,120.0,81.0,1,New York,Knicks,Sacramento,Kings
2012-02-15,Final,100.0,85.0,1,New York,Knicks,Sacramento,Kings
2011-01-14,Final,83.0,93.0,0,New York,Knicks,Sacramento,Kings
2010-02-09,Final,114.0,118.0,0,New York,Knicks,Sacramento,Kings
2009-03-20,Final,94.0,121.0,0,New York,Knicks,Sacramento,Kings
2008-01-02,Final,97.0,107.0,0,New York,Knicks,Sacramento,Kings
2007-01-15,Final,102.0,97.0,1,New York,Knicks,Sacramento,Kings
2006-01-25,Final,102.0,106.0,0,New York,Knicks,Sacramento,Kings
2005-01-04,Final,98.0,105.0,0,New York,Knicks,Sacramento,Kings
2003-11-07,Final,114.0,111.0,1,New York,Knicks,Sacramento,Kings
2019-11-03,Final,92.0,113.0,0,New York,Knicks,Sacramento,Kings
2019-03-09,Final,94.0,102.0,0,New York,Knicks,Sacramento,Kings
2017-11-11,Final,118.0,91.0,1,New York,Knicks,Sacramento,Kings
2016-12-04,Final,106.0,98.0,1,New York,Knicks,Sacramento,Kings
2016-03-20,Final,80.0,88.0,0,New York,Knicks,Sacramento,Kings
2015-03-03,Final,86.0,124.0,0,New York,Knicks,Sacramento,Kings
2022-04-01,Final,117.0,122.0,0,Houston,Rockets,Sacramento,Kings
2022-03-30,Final,118.0,121.0,0,Houston,Rockets,Sacramento,Kings
2020-12-31,Final,122.0,119.0,1,Houston,Rockets,Sacramento,Kings
2021-01-02,Final,102.0,94.0,1,Houston,Rockets,Sacramento,Kings
2020-12-31,Final,122.0,119.0,1,Houston,Rockets,Sacramento,Kings
2019-12-09,Final,118.0,119.0,0,Houston,Rockets,Sacramento,Kings
2014-01-22,Final,119.0,98.0,1,Houston,Rockets,Sacramento,Kings
2013-12-31,Final,106.0,110.0,0,Houston,Rockets,Sacramento,Kings
2013-04-14,Final,121.0,100.0,1,Houston,Rockets,Sacramento,Kings
2012-03-26,Final,113.0,106.0,1,Houston,Rockets,Sacramento,Kings
2012-01-13,Final,103.0,89.0,1,Houston,Rockets,Sacramento,Kings
2011-04-05,Final,101.0,104.0,0,Houston,Rockets,Sacramento,Kings
2010-12-14,Final,118.0,105.0,1,Houston,Rockets,Sacramento,Kings
2010-03-03,Final,81.0,84.0,0,Houston,Rockets,Sacramento,Kings
2009-11-21,Final,113.0,106.0,1,Houston,Rockets,Sacramento,Kings
2009-02-11,Final,94.0,82.0,1,Houston,Rockets,Sacramento,Kings
2008-12-19,Final,107.0,96.0,1,Houston,Rockets,Sacramento,Kings
2008-10-17,Final,95.0,90.0,1,Houston,Rockets,Sacramento,Kings
2008-03-24,Final,108.0,100.0,1,Houston,Rockets,Sacramento,Kings
2008-02-13,Final,89.0,87.0,1,Houston,Rockets,Sacramento,Kings
2007-02-13,Final,109.0,104.0,1,Houston,Rockets,Sacramento,Kings
2006-01-11,Final,80.0,88.0,0,Houston,Rockets,Sacramento,Kings
2005-11-02,Final,98.0,89.0,1,Houston,Rockets,Sacramento,Kings
2005-01-28,Final,111.0,117.0,0,Houston,Rockets,Sacramento,Kings
2004-11-06,Final,104.0,101.0,1,Houston,Rockets,Sacramento,Kings
2004-04-04,Final,94.0,99.0,0,Houston,Rockets,Sacramento,Kings
2004-01-28,Final,94.0,99.0,0,Houston,Rockets,Sacramento,Kings
2003-10-16,Final,,,0,Houston,Rockets,Sacramento,Kings
2019-03-30,Final,119.0,108.0,1,Houston,Rockets,Sacramento,Kings
2018-11-17,Final,132.0,112.0,1,Houston,Rockets,Sacramento,Kings
2018-02-14,Final,100.0,91.0,1,Houston,Rockets,Sacramento,Kings
2017-01-31,Final,105.0,83.0,1,Houston,Rockets,Sacramento,Kings
2016-12-14,Final,132.0,98.0,1,Houston,Rockets,Sacramento,Kings
2016-04-13,Final,116.0,81.0,1,Houston,Rockets,Sacramento,Kings
2015-12-05,Final,120.0,113.0,1,Houston,Rockets,Sacramento,Kings
2015-04-01,Final,115.0,111.0,1,Houston,Rockets,Sacramento,Kings
2014-11-26,Final,102.0,89.0,1,Houston,Rockets,Sacramento,Kings
2021-11-17,Final,107.0,97.0,1,Minnesota,Timberwolves,Sacramento,Kings
2021-04-05,Final,116.0,106.0,1,Minnesota,Timberwolves,Sacramento,Kings
2020-01-27,Final,129.0,133.0,0,Minnesota,Timberwolves,Sacramento,Kings
2014-03-16,Final,104.0,102.0,1,Minnesota,Timberwolves,Sacramento,Kings
2014-01-15,Final,108.0,111.0,0,Minnesota,Timberwolves,Sacramento,Kings
2012-11-02,Final,92.0,80.0,1,Minnesota,Timberwolves,Sacramento,Kings
2012-02-07,Final,86.0,84.0,1,Minnesota,Timberwolves,Sacramento,Kings
2012-01-16,Final,99.0,86.0,1,Minnesota,Timberwolves,Sacramento,Kings
2011-03-20,Final,95.0,127.0,0,Minnesota,Timberwolves,Sacramento,Kings
2010-10-27,Final,116.0,117.0,0,Minnesota,Timberwolves,Sacramento,Kings
2010-03-31,Final,108.0,99.0,1,Minnesota,Timberwolves,Sacramento,Kings
2009-12-18,Final,112.0,96.0,1,Minnesota,Timberwolves,Sacramento,Kings
2009-04-15,Final,90.0,97.0,0,Minnesota,Timberwolves,Sacramento,Kings
2008-10-29,Final,98.0,96.0,1,Minnesota,Timberwolves,Sacramento,Kings
2007-11-14,Final,108.0,103.0,1,Minnesota,Timberwolves,Sacramento,Kings
2007-01-31,Final,98.0,100.0,0,Minnesota,Timberwolves,Sacramento,Kings
2006-11-01,Final,92.0,83.0,1,Minnesota,Timberwolves,Sacramento,Kings
2006-03-19,Final,95.0,89.0,1,Minnesota,Timberwolves,Sacramento,Kings
2005-12-13,Final,91.0,93.0,0,Minnesota,Timberwolves,Sacramento,Kings
2005-01-30,Final,84.0,94.0,0,Minnesota,Timberwolves,Sacramento,Kings
2004-12-10,Final,113.0,105.0,1,Minnesota,Timberwolves,Sacramento,Kings
2004-05-19,Final,83.0,80.0,1,Minnesota,Timberwolves,Sacramento,Kings
2004-05-14,Final,86.0,74.0,1,Minnesota,Timberwolves,Sacramento,Kings
2004-05-08,Final,94.0,89.0,1,Minnesota,Timberwolves,Sacramento,Kings
2004-05-04,Final,98.0,104.0,0,Minnesota,Timberwolves,Sacramento,Kings
2004-02-19,Final,92.0,75.0,1,Minnesota,Timberwolves,Sacramento,Kings
2003-11-05,Final,121.0,125.0,0,Minnesota,Timberwolves,Sacramento,Kings
2019-02-25,Final,112.0,105.0,1,Minnesota,Timberwolves,Sacramento,Kings
2018-12-17,Final,132.0,105.0,1,Minnesota,Timberwolves,Sacramento,Kings
2018-02-11,Final,111.0,106.0,1,Minnesota,Timberwolves,Sacramento,Kings
2017-12-14,Final,119.0,96.0,1,Minnesota,Timberwolves,Sacramento,Kings
2017-04-01,Final,117.0,123.0,0,Minnesota,Timberwolves,Sacramento,Kings
